Tipo,Endereço,Área,Preço,Etiqueta,Código Viva Real
Compra,"Rua Coronel Francisco Andrade Coutinho, 112 - Cambuí, Campinas - SP",126,R$ 1.430.596,Na planta,2539256892
Compra,"Rua Santos Dumont, 60 - Cambuí, Campinas - SP",50,R$ 360.000,-,2560027090
Compra,"Rua Sargento Luís de Morais, 605 - Jardim das Cerejeiras, Campinas - SP",61,R$ 460.000,-,2568118854
Compra,"Rua Roberto Simonsen, 493 - Taquaral, Campinas - SP",94,R$ 565.000,-,2529366987
Compra,"Rua Dona Libânia, 1941 - Centro, Campinas - SP",106,R$ 800.000,-,2474485176
Compra,"Avenida Dermival Bernardes Siqueira, 2175 - Swiss Park, Campinas - SP",91,R$ 750.000,-,2490036061
Compra,"Rua Falcão Filho, 103 - Botafogo, Campinas - SP",46,R$ 135.000,-,2538638304
Compra,"Rua Barão Geraldo de Resende, 310 - Botafogo, Campinas - SP",36-57,Sob Consulta,Na planta,2555551590
Compra,"Rua Doutor Liráucio Gomes, 239 - Cambuí, Campinas - SP",148,R$ 1.800.000,-,2467882102
Compra,"Swiss Park, Campinas - SP",351,R$ 2.590.000,-,2488580353
Compra,"Rua Hermano Ribeiro da Silva - Jardim Eulina, Campinas - SP",420,R$ 860.000,-,2530117889
Compra,"Rua Guassu - Parque Dom Pedro II, Campinas - SP",230,R$ 500.000,-,2474817108
Compra,"Rua Coronel Quirino, 1250 - Cambuí, Campinas - SP",105,R$ 1.640.000,-,2517414897
Compra,"Rua Novo Horizonte, 613 - Chácara da Barra, Campinas - SP",220,R$ 700.000,-,2544088311
Compra,"Rua Maria Monteiro, 330 - Cambuí, Campinas - SP",190-397,R$ 3.099.630,Na planta,2552411579
Compra,"Rua Barata Ribeiro, 430 - Centro, Campinas - SP",39,R$ 185.000,-,2524725296
Compra,"Rua Santa Rita do Passa Quatro, 121 - Jardim Nova Europa, Campinas - SP",66,R$ 380.000,-,2506713773
Compra,"Avenida Jorge Tibiriçá - Jardim dos Oliveiras, Campinas - SP",80,R$ 400.000,-,2427742021
Compra,"Rua General Osório, 1539 - Centro, Campinas - SP",138,R$ 520.000 Preço abaixo do mercado,-,2549070714
Compra,"Rua Ferreira Penteado, 709 - Centro, Campinas - SP",63,R$ 120.000,-,2529459549
Compra,"Rua Romilda Aparecida Cruz, 7 - Residencial Jatibela, Campinas - SP",834,R$ 1.300.000,-,2548020264
Compra,"Rua dos Aimorés, 335 - Vila Costa e Silva, Campinas - SP",60,R$ 360.000,-,2517515898
Compra,"Rua Maria Monteiro, 330 - Cambuí, Campinas - SP",190-212,Sob Consulta,Em construção,2555555422
Compra,"Rua Zenaide Madalena de Jesus Bonfante, 400 - Recanto dos Dourados, Campinas - SP",500,R$ 120.000,-,2524043524
Compra,"Jardim Campos Elíseos, Campinas - SP",90,R$ 350.000,-,2530960580
Compra,"Rua Salvador Penteado, 105 - Vila Rossi Borghi E Siqueira, Campinas - SP",90,R$ 420.000,-,2528547278
Compra,"Avenida Dante Alighieri, 540 - Jardim do Lago, Campinas - SP",100,R$ 330.000,-,2559841181
Compra,"Rua Proença, 1071 - Bosque, Campinas - SP",300,R$ 630.000,-,2561965887
Compra,"Rua Santo Antônio - Cambuí, Campinas - SP",60,R$ 590.000,-,2420935474
Compra,"Avenida Barão de Itapura, 850 - Botafogo, Campinas - SP",36-58,R$ 355.080,Na planta,2557379799
Compra,"Rua Pedro Paulo Colombari, 3888 - Jardim Santa Maria II, Campinas - SP",22771,R$ 5.500.000,-,2565401593
Compra,"Rua Sacramento, 225 - Centro, Campinas - SP",59,R$ 220.000,-,2544013917
Compra,"Rua Alecrins, 730 - Cambuí, Campinas - SP",72,R$ 782.000,-,2540055205
Compra,"Rua Doutor Ataliba Soares de Sá, 220 - Parque Via Norte, Campinas - SP",250,R$ 350.000 Preço abaixo do mercado,-,2526986329
Compra,"Avenida Antônio Carvalho de Miranda, 226 - Jardim Miranda, Campinas - SP",140,R$ 565.000,-,2539514473
Compra,"Rua Antônia Frutuosa Felisbino, Lote 19 - Cidade Satélite Íris, Campinas - SP",175,R$ 145.000,-,2490729291
Compra,"Avenida João Batista Morato do Canto, 449 - Fundação da Casa Popular, Campinas - SP",45-54,R$ 261.490,Em construção,2451892073
Compra,"Rua Vitoriano dos Anjos, 471 - Vila João Jorge, Campinas - SP",76,R$ 320.000,-,2475446414
Compra,"Rua Duque de Caxias, 770 - Centro, Campinas - SP",49,R$ 210.000,-,2522722197
Compra,"Rua Clóvis Bevilacqua, AP 74 A - Jardim Guanabara, Campinas - SP",94,R$ 335.000,-,2492579199
Compra,"Rua Bortolo Martins, 1500 - Barão Geraldo, Campinas - SP",340,R$ 265.000,-,2536027474
Compra,"Avenida Nossa Senhora de Fátima - Taquaral, Campinas - SP",119,R$ 1.150.000,-,2510476409
Compra,"Rua Luiz Otávio - Fazenda Santa Cândida, Campinas - SP",94,R$ 1.250.000,-,2517416916
Compra,"Rua General Osório, 2240 - Cambuí, Campinas - SP",115-117,R$ 1.480.208,Na planta,2566560072
Compra,"Rua Francisco Anysio de Oliveira Paula Filho, n - Jardim Ibirapuera, Campinas - SP",368,R$ 350.000,-,2552763430
Compra,"Rua Cabo Oscar Rossin, 137 - Sousas, Campinas - SP",230,R$ 1.490.000,-,2550338311
Compra,"Avenida Engenheiro Luiz Antônio Laloni, 321 - Tijuco das Telhas, Campinas - SP",344,R$ 1.700.000,-,2527002728
Compra,"Rua Salustiano Penteado, 337 - Botafogo, Campinas - SP",80,R$ 255.000 Preço abaixo do mercado,-,2427721420
Compra,"Rua Martinho Calsavara, 192 - Swift, Campinas - SP",60,R$ 295.000,-,2470351502
Compra,"Rua Doutor Oswaldo Cruz, 660 - Jardim Nossa Senhora Auxiliadora, Campinas - SP",65,R$ 700.000,-,2513081584
Compra,"Rua General Osório, 2240 - Cambuí, Campinas - SP",115-117,De R$ 1.481.000 até R$ 1.508.000 R$ 1.481.000,Em construção,2567825270
Compra,"Rua Doutor Quirino, 709 - Centro, Campinas - SP",135,R$ 610.000,-,2555410328
Compra,"Rua Doutor Cassiano Gonzaga, 707 - São Bernardo, Campinas - SP",122,R$ 390.000 Preço abaixo do mercado,-,2523418774
Compra,"Rua Patativa, 170 - Vila Nova Teixeira, Campinas - SP",69,R$ 350.000,-,2552284485
Compra,"Rua Adalberto Patrocínio, 281 - Jardim São Domingos, Campinas - SP",167,R$ 180.000,-,2476875286
Compra,"Rua Votorantim, 100 - Vila Nova, Campinas - SP",65,R$ 380.000,-,2471087680
Compra,"Rua Expedicionário Ermelindo Antônio Petris Marangoni, 506 - Vila Pompéia, Campinas - SP",180,R$ 630.000,-,2488362454
Compra,"Rua Santa Rita do Passa Quatro, 85 - Jardim Nova Europa, Campinas - SP",45,R$ 360.000,-,2467449973
Compra,"Rua Coronel Quirino, 972 - Cambuí, Campinas - SP",43-46,R$ 698.000,Em construção,2529653980
Compra,"Rua Professor Flávio Wustemberg, 1086 - Jardim Carlos Lourenço, Campinas - SP",44,R$ 185.000,-,2517520993
Compra,"Rua Ubatã, 404 - Loteamento Alphaville Campinas, Campinas - SP",1400,R$ 13.900.000,-,2542080681
Compra,"Rua Severo Penteado, 80 - Cambuí, Campinas - SP",125,R$ 1.150.000,-,2508706787
Compra,"Rodovia Santos Dumont, 14,5km - Parque Viracopos, Campinas - SP",11165,R$ 17.500.000,-,2565044754
Compra,"Rua Albatroz, 65 - Vila Padre Manoel de Nóbrega, Campinas - SP",50,R$ 150.000,-,2530313304
Compra,"Rua Agnaldo Macedo, 400 - Jardim dos Oliveiras, Campinas - SP",68,R$ 255.000,-,2493553697
Compra,"Rua Coronel Quirino, 972 - Centro, Campinas - SP",53-134,R$ 679.300,Em construção,2548499473
Compra,"Avenida Engenheiro Luiz Antônio Laloni, 321 - Tijuco das Telhas, Campinas - SP",518,R$ 2.450.000,-,2520943475
Compra,"Rua General Marcondes Salgado, 818 - Bosque, Campinas - SP",39,R$ 185.000,-,2536027479
Compra,"Rua Argentina, 347 - Jardim Nova Europa, Campinas - SP",162,R$ 730.000,-,2507712295
Compra,"Avenida das Andorinhas - Jardim Andorinhas, Campinas - SP",57,R$ 170.000,-,2427734700
Compra,"Rua Saulo de Carvalho Luz - Chácara Cneo, Campinas - SP",90,R$ 740.000,-,2507561293
Compra,"Avenida Benjamin Constant, 1465 - Centro, Campinas - SP",76,R$ 255.000 Preço abaixo do mercado,-,2488073687
Compra,"Rua Coronel Quirino, 982 - Cambuí, Campinas - SP",46,R$ 690.000,Em construção,2557374039
Compra,"Rua Sargento Luís de Morais, 605 - Jardim São Vicente, Campinas - SP",76,R$ 480.000,-,2494589273
Compra,"Rua Pedreira, 926 - Jardim Novo Campos Elíseos, Campinas - SP",300,R$ 950.000,-,2516859987
Compra,"Avenida Doutor Heitor Penteado, 1057 - Taquaral, Campinas - SP",371,R$ 1.700.000,-,2532834822
Compra,"Avenida Engenheiro Antônio Francisco de Paula Souza, 3007 - Jardim São Vicente, Campinas - SP",57,R$ 230.000,-,2507093735
Compra,"Rua Abner Paulo de Oliveira, 5 - Parque Eldorado, Campinas - SP",22723,R$ 5.680.000,-,2565404311
Compra,"Estrada Municipal Adelina Segantini Cerqueira Leite - Loteamento Mont Blanc Residence, Campinas - SP",462,R$ 3.950.000,-,2427784691
Compra,"Rua Coronel Quirino, 982 - Cambuí, Campinas - SP",43-46,De R$ 610.300 até R$ 722.100 R$ 610.300,Na planta,2557909110
Compra,"Rua Major Solon, 173 - Centro, Campinas - SP",320,R$ 1.200.000,-,2548418660
Compra,"Rua Primeiro de Março, 254 - Jardim Nossa Senhora Auxiliadora, Campinas - SP",63,R$ 160.000,-,2518821708
Compra,"Avenida João Batista Morato do Canto - Fundação da Casa Popular, Campinas - SP",42,R$ 300.000,-,2540629196
Compra,"Rua Clóvis Bevilacqua, 526 - Guanabara, Campinas - SP",78,R$ 340.000,-,2495394196
Compra,"Rua Orlando Fagnani, 481 - Nova Campinas, Campinas - SP",300,R$ 2.000.000,-,2513553009
Compra,"Avenida João Scarparo Netto, 170 - Loteamento Center Santa Genebra, Campinas - SP",40,R$ 310.000,-,2489376001
Compra,"Rua Dona Prisciliana Soares, 169 - Cambuí, Campinas - SP",48-51,De R$ 583.400 até R$ 675.100 R$ 583.400,Na planta,2565052961
Compra,"Rua Antonio Vieira de Moura, 315 - Swiss Park, Campinas - SP",320,R$ 2.150.000,-,2529405574
Compra,"Centro, Campinas - SP",47,R$ 159.000,-,2513922085
Compra,"Village Campinas, Campinas - SP",174,R$ 730.000,-,2557606896
Compra,"Jardim Paulicéia, Campinas - SP",56,R$ 375.000,-,2537563690
Compra,"Rua Santa Rita do Passa Quatro, 85 - Jardim Nova Europa, Campinas - SP",134,R$ 590.000,-,2496647210
Compra,"Avenida Campos Salles, 715 - Centro, Campinas - SP",45,R$ 120.000,-,2515101193
Compra,"Rua Francisco José de Souza - Parque das Flores, Campinas - SP",105,R$ 535.000 Preço abaixo do mercado,-,2427723970
Compra,"Rua Severo Penteado, 111 - Cambuí, Campinas - SP",213-371,R$ 2.350.000,Em construção,2558198003
Compra,"Rua Ferdinando Turquetti, 450 - Jardim das Bandeiras, Campinas - SP",51,R$ 125.000,-,2476756698
Compra,"Rua Antônio Bento, 356 - Vila Industrial, Campinas - SP",96,R$ 369.000 Preço abaixo do mercado,-,2502601297
Compra,"Rua Dois de Julho, 137 - Vila Paraíso, Campinas - SP",289,R$ 900.000 Preço abaixo do mercado,-,2499923110
Compra,"Rua Alecrins, 700 - Cambuí, Campinas - SP",104,R$ 1.400.000,-,2500843374
Compra,"Avenida São José dos Campos - Loteamento Parque São Martinho, Campinas - SP",46,R$ 188.000,-,2489904374
Compra,"Rua Djalma Inácio Furtado, 72 - Parque das Cachoeiras, Campinas - SP",47,R$ 270.000,-,2499135676
Compra,"Rua Severo Penteado, 111 - Cambuí, Campinas - SP",213-371,R$ 2.350.000,Em construção,2551528470
Compra,"Rua Doutor Guilherme da Silva, 290 - Cambuí, Campinas - SP",400,R$ 3.300.000,-,2508318876
Compra,"Avenida João Scarparo Netto, 240 - Loteamento Center Santa Genebra, Campinas - SP",76,R$ 455.000,-,2514536483
Compra,"Avenida Francisco Glicério, 1333 - Centro, Campinas - SP",90,R$ 160.000,-,2508451211
Compra,"Rua Antônio Rodrigues de Carvalho, 0 - Vila Proost de Souza, Campinas - SP",85,R$ 350.000,-,2536110128
Compra,"Avenida Aquidabã, 157 - Centro, Campinas - SP",60,R$ 219.990 Preço abaixo do mercado,-,2525010873
Compra,"Rua Mário Siqueira, 490 - Botafogo, Campinas - SP",2700,R$ 7.500.000,-,2555166355
Compra,"Rua Severo Penteado, 111 - Cambuí, Campinas - SP",213-371,Sob Consulta,Em construção,2555553935
Compra,"Rua Onésimo Antonio Palombo - Residencial Parque da Fazenda, Campinas - SP",130,R$ 525.000,-,2427749717
Compra,"Rua Vitoriano dos Anjos, 783 - Vila João Jorge, Campinas - SP",95,R$ 380.000,-,2474984965
Compra,"Rua Auriflama, 46 - Vila Nova, Campinas - SP",170,R$ 600.000,-,2522646047
Compra,"Rua Bortolo Martins - Barão Geraldo, Campinas - SP",272,R$ 890.000,-,2503829890
Compra,"Avenida Doutor Bernardo Kaplan - Parque Brasília, Campinas - SP",64,R$ 300.000 Preço abaixo do mercado,-,2427686635
Compra,"Rua Pedro João Walter Vannucci, 430 - Residencial Vitoria Ropole Barao Geraldo, Campinas - SP",354,R$ 250.000,-,2476575187
Compra,"Rua Severo Penteado, 111 - Cambuí, Campinas - SP",213-371,R$ 2.350.000,Em construção,2512182424
Compra,"Rua José Lemes, 1998296131 - Jardim Itaguaçu II, Campinas - SP",500,R$ 520.000,-,2569828194
Compra,"Rua Sônia Barreto Tupynambá Freire - Bananal, Campinas - SP",450,R$ 750.000,-,2476867291
Compra,"Rua Santa Cruz - Cambuí, Campinas - SP",112,R$ 650.000,-,2427711478
Compra,"Rua Miguel Aguilera - Swiss Park, Campinas - SP",305,R$ 2.500.000,-,2427715099
Compra,"Avenida Antonio Artioli, 83 - Swiss Park, Campinas - SP",402,R$ 565.000,-,2531799349
Compra,"Rua Etelvina de Sales Alves, 250 - Jardim Garcia, Campinas - SP",193,R$ 550.000,-,2511252594
Compra,"Rua Maria Monteiro, 536 - Cambuí, Campinas - SP",39-110,Sob Consulta,Em construção,2545378315
Compra,"Rua Augusto Emílio Zaluar - Jardim Chapadão, Campinas - SP",70,R$ 600.000,-,2508670544
Compra,"Jardim Paraíso, Campinas - SP",750,R$ 2.500.000,-,2535841618
Compra,"Vila Trinta e Um de Marco, Campinas - SP",1000,R$ 250.000,-,2561734357
Compra,"Rua das Margaridas - Chácara Primavera, Campinas - SP",179,R$ 1.180.000,-,2513092586
Compra,"Rua Serra dos Cristais, 613 - Jardim Paranapanema, Campinas - SP",58,R$ 350.000,-,2491498162
Compra,"Rua Álvaro Antônio Zini, 286 - Jardim Chapadão, Campinas - SP",164,R$ 590.000,-,2488472474
Compra,"Rua Sara Cândido Rodrigues, 170 - Jardim Cristina, Campinas - SP",50,R$ 160.000,-,2470354286
Compra,"Rua José Villagelin Júnior, 155 - Cambuí, Campinas - SP",178,R$ 2.190.000,Pronto para morar,2559180762
Compra,"Avenida José Rocha Bomfim, 214 - Jardim Santa Genebra, Campinas - SP",38,R$ 215.000,-,2470744375
Compra,"Avenida Aquidabã, 44 - Centro, Campinas - SP",57,R$ 330.000,-,2508302496
Compra,"Rua Ismael Penteado, 0 - Residencial Cittá Di Firenze, Campinas - SP",236,R$ 113.000,-,2528574090
Compra,"Rua Ismael Carlos, 422 - Vila Sonia Sousas, Campinas - SP",216,R$ 1.150.000,-,2512768208
Compra,"Rua Valparaíba, 52 - Parque da Figueira, Campinas - SP",88,R$ 480.000,-,2471756783
Compra,"Rua Ézio Wagner da Silva, 89 - Residencial Parque da Fazenda, Campinas - SP",61,R$ 325.000,-,2527270852
Compra,"Rua Doutor Emílio Ribas, 314 - Cambuí, Campinas - SP",157-281,R$ 2.087.494,Na planta,2528359022
Compra,"Rua Nicarágua, 91 - Jardim Nova Europa, Campinas - SP",192,R$ 730.000,-,2465783873
Compra,"Rua Tasso Magalhães, S/N - Jardim Sorirama, Campinas - SP",319,R$ 320.000,-,2538280682
Compra,"Avenida Doutor Carlos de Campos - Vila Industrial, Campinas - SP",60,R$ 280.000,-,2427777859
Compra,"Rua Vânia Aparecida Dias, 299 - Jardim Do Lago Continuacao, Campinas - SP",54,R$ 250.000,-,2507184778
Compra,"Rua Salto Grande, 666 - Jardim do Trevo, Campinas - SP",2900,R$ 3.770.000,-,2509699080
Compra,"Rua Professor Adalberto Nascimento, 620 - São Bernardo, Campinas - SP",57,R$ 235.000,-,2508657026
Compra,"Rua Doutor Emílio Ribas, 314 - Cambuí, Campinas - SP",157,R$ 1.683.152,Na planta,2542383287
Compra,"Rua João Felipe Xavier da Silva, 25 - São Bernardo, Campinas - SP",45,R$ 180.000,-,2470893530
Compra,"Rua José Ferreira Filho, 65 - Jardim do Vovô, Campinas - SP",84,R$ 430.000,-,2494483075
Compra,"Avenida Alberto Medaljon - Jardim Santa Eudóxia, Campinas - SP",45,R$ 390.000,-,2427777555
Compra,"Rua Doutor Walmor Largura - Parque dos Pomares, Campinas - SP",224,R$ 600.000,-,2427735390
Compra,"Rua Antônio Ferreira Netto, 241 - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",60000,R$ 12.999.000,-,2547504648
Compra,"Rua José Francisco Barbosa, 100 - Fazenda Santa Cândida, Campinas - SP",150,R$ 1.050.000,-,2519524835
Compra,"Rua Doutor Emílio Ribas, 314 - Cambuí, Campinas - SP",157-218,R$ 2.111.846,Em construção,2557360544
Compra,"Avenida Andrade Neves, 699 - Botafogo, Campinas - SP",40,R$ 200.000,-,2495202688
Compra,"Avenida Governador Pedro de Toledo, 608 - Bonfim, Campinas - SP",73,R$ 340.000,-,2511957408
Compra,"Vila Proost de Souza, Campinas - SP",197,R$ 470.000,-,2465903519
Compra,"Rua Cormorão, 143 - Vila Padre Manoel de Nóbrega, Campinas - SP",60,R$ 150.000,-,2501084882
Compra,"Rua Fausto Feijó, 395 - Jardim dos Oliveiras, Campinas - SP",300,R$ 700.000 Preço abaixo do mercado,-,2531307985
Compra,"Rua Geralda dos Reis da Silva, 1 - Swiss Park, Campinas - SP",798,R$ 1.120.000,-,2525365604
Compra,"Rua Doutor Emílio Ribas, 314 - Cambuí, Campinas - SP",157-281,R$ 2.042.456,Em construção,2529413728
Compra,"Rua Doutor Quirino, 212 - Centro, Campinas - SP",463,R$ 1.200.000,-,2539931915
Compra,"Rua Doutor Dante Erbolato - Cidade Satélite Íris, Campinas - SP",72,R$ 275.000,-,2530295876
Compra,"Rua Engenheiro Heitor de Castro Aguiar - Loteamento Arboreto dos Jequitibás, Campinas - SP",440,R$ 2.250.000 Preço abaixo do mercado,-,2437372539
Compra,"Rua Sete de Setembro, 280 - Vila Industrial, Campinas - SP",500,R$ 2.495.000,-,2515150589
Compra,"Rua Comendador Luiz José Pereira de Queiroz, 155 - Botafogo, Campinas - SP",75,R$ 310.000 Preço abaixo do mercado,-,2469467557
Compra,"Avenida Andrade Neves, 111 - Centro, Campinas - SP",110,R$ 130.000,-,2544827675
Compra,"Rua Vitoriano dos Anjos - Vila João Jorge, Campinas - SP",96,R$ 380.000,-,2427769037
Compra,"Rua Doutor Emílio Ribas, 314 - Cambuí, Campinas - SP",157-281,R$ 1.860.000,Em construção,2552407484
Compra,"Rua Lucia Ribeiro do Valle Nogueira, Lote h3 - Loteamento Residencial Jaguari, Campinas - SP",1273,R$ 650.000,-,2539077184
Compra,"Rua Ministro Oscar Saraiva, 40 - Jardim das Paineiras, Campinas - SP",117,R$ 750.000,-,2500485180
Compra,"Rua Lopes Trovão - Vila Iza, Campinas - SP",98,R$ 260.000,-,2427767330
Compra,"Avenida John Boyd Dunlop, Quadra 13 - Vila São Bento, Campinas - SP",--,R$ 175.000,-,2472723313
Compra,"Avenida Alaôr Faria de Barros - Loteamento Alphaville Campinas, Campinas - SP",113,R$ 1.400.000,-,2490586481
Compra,"Rua Sanhaço, 61 - Vila Padre Manoel de Nóbrega, Campinas - SP",114,R$ 280.000 Preço abaixo do mercado,-,2506186073
Compra,"Avenida João Batista Morato do Canto, 772 - Vila Anhangüera, Campinas - SP",45-54,R$ 294.990,Na planta,2538106064
Compra,"Rua Doutor Jeber Juabre - Jardim Márcia, Campinas - SP",52,R$ 210.000,-,2467782190
Compra,"Rua Conceição - Centro, Campinas - SP",36,R$ 260.000,-,2427740444
Compra,"Avenida Senador Antônio Lacerda Franco - Jardim do Lago, Campinas - SP",77,R$ 230.000,-,2427787016
Compra,"Estrada Sousas-Pedreira, S/N - Sousas, Campinas - SP",50000,R$ 1.990.000,-,2481422283
Compra,"Estrada Sousas-Pedreira, S/N - Sousas, Campinas - SP",114000,R$ 4.900.000,-,2481422583
Compra,"Avenida Antônio Pagliato, 000 - Residencial Cittá Di Firenze, Campinas - SP",742,R$ 300.000,-,2469807304
Compra,"Rua Barreto Leme, 2175 - Cambuí, Campinas - SP",256,R$ 4.039.000,Em construção,2557374071
Compra,"Rua Conceição, 233 - Centro, Campinas - SP",42,R$ 210.000,-,2506845820
Compra,"Vila Nogueira, Campinas - SP",173,R$ 400.000,-,2519421218
Compra,"Rua Guilherme Herculano Pompeu de Camargo, 130 - Chácaras São Martinho, Campinas - SP",9500,R$ 6.050.000,-,2571917777
Compra,"Rua José Von Ah - Dic VI Conjunto Hab. Santo Dias Silva, Campinas - SP",58,R$ 180.000,-,2481222607
Compra,"Rua Carmen Sampaio Bento Maudonnet, nt - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",1205,R$ 990.000,-,2535406663
Compra,"Rua Reinaldo Alves Ferreira, 70 - Sousas, Campinas - SP",850,R$ 1.190.000,-,2511742578
Compra,"Rua Barreto Leme, 2175 - Centro, Campinas - SP",256-392,Sob Consulta,Em construção,2555550234
Compra,"Estrada da Rhodia - Vila Hollândia, Campinas - SP",560,R$ 3.180.000,-,2427481182
Compra,"Rua Padre Domingos Giovanini, 615 - Parque Taquaral, Campinas - SP",6684,R$ 10.260.000,-,2558371075
Compra,"Avenida Cláudio Celestino Toledo Soares - Jardim Paraíso, Campinas - SP",405,R$ 1.490.000 Preço abaixo do mercado,-,2427772311
Compra,"Rua Pastor Venâncio Rodrigues Santos, 3 - Swiss Park, Campinas - SP",524,R$ 699.000,-,2555545834
Compra,"Rua das Abélias - Alphaville Dom Pedro, Campinas - SP",470,R$ 4.450.000,-,2427683688
Compra,"Avenida Palestina, 35 - Jardim Flamboyant, Campinas - SP",132,R$ 520.000,-,2491509320
Compra,"Rua Barreto Leme, 2175 - Centro, Campinas - SP",256-392,R$ 4.103.800,Em construção,2512183708
Compra,"Rua Barão de Jaguara - Centro, Campinas - SP",41,R$ 135.000,-,2434760660
Compra,"Avenida Orosimbo Maia - Vila Itapura, Campinas - SP",41,R$ 369.900,-,2427697555
Compra,"Rua André Bertoldi - Parque Via Norte, Campinas - SP",4,R$ 499.000,-,2427784746
Compra,"Rua Geralda Carolina Lopes, sn - Parque dos Pomares, Campinas - SP",345,R$ 150.000.000,-,2469783308
Compra,"Rua Ramão Olavo Saravy Filho - Jardim Myrian Moreira da Costa, Campinas - SP",150,R$ 825.000,-,2427706616
Compra,"Caminho de Servidão 3, 15 - Chacaras Morumbi, Campinas - SP",6342,R$ 1.600.000,-,2516312287
Compra,"Rua Doutor Rafael Sales - Bonfim, Campinas - SP",75,R$ 320.000 Preço abaixo do mercado,-,2427500122
Compra,"Rua Barreto Leme, 2175 - Cambuí, Campinas - SP",256,R$ 4.282.000,Em construção,2551531166
